,wt_pooled,wt_rep3,wt_rep2,dies6_rep1,dies6_rep2,dies6_pooled,disw2_rep1,disw2_rep2,disw2_pooled
1,1.2542068115819087,1.06211402112651,1.446299602037307,1.331152946504204,1.5595899985884005,1.4453714725463025,1.2846634484776294,1.2834767673966447,1.2840701079371373
2,1.4261512593431511,1.2340437282963639,1.618258790389938,1.3652688739419008,1.6058369647874178,1.4855529193646595,1.306605646458947,1.3153342050392203,1.3109699257490839
3,1.4261512593431511,1.2340437282963639,1.618258790389938,1.3652688739419008,1.6058369647874178,1.4855529193646595,1.306605646458947,1.3153342050392203,1.3109699257490839
4,1.6172779898803689,1.437173034836809,1.7973829449239285,1.415179212230383,1.6492379638357264,1.532208588033055,1.3353394771487679,1.3450318164009432,1.3401856467748559
5,1.7610635975617306,1.5732563937936432,1.9488708013298177,1.6400916227455689,1.9423725803587286,1.791232101552149,1.5615530896704488,1.582612707294727,1.572082898482588
6,1.9966448354273996,1.7936450531773942,2.1996446176774045,1.9761966856502848,2.345076932184018,2.1606368089171517,1.9027020249514135,1.9227853465290081,1.912743685740211
7,1.9966448354273996,1.7936450531773938,2.1996446176774045,1.9761966856502853,2.345076932184018,2.1606368089171513,1.902702024951414,1.9227853465290083,1.912743685740211
8,2.2017716934945044,1.9715491517160841,2.431994235272924,2.2762904918152103,2.6922849245704867,2.484287708192848,2.177501933003156,2.212742024733467,2.195121978868311
9,2.4440896183504575,2.1859634197309985,2.7022158169699155,2.5921787088309207,3.0558572280735308,2.8240179684522255,2.465885106471904,2.5210572263251723,2.493471166398538
10,2.4440896183504575,2.1859634197309985,2.7022158169699155,2.5921787088309207,3.0558572280735308,2.8240179684522255,2.465885106471904,2.5210572263251723,2.493471166398538
11,2.663614942637224,2.371169552164934,2.9560603331095137,2.908066925846631,3.4130261054874804,3.1605465156670554,2.758970179508077,2.823972862214746,2.791471520861412
12,2.880816892502776,2.5517289357564406,3.209904849249112,3.2252186957304048,3.7694834911137525,3.4973510934220786,3.050487952688442,3.125268628393681,3.0878782905410618
13,3.1061367354913125,2.749547672191253,3.4627257987913724,3.535420924839832,4.112422532774158,3.8239217288069955,3.3273775938812613,3.4233246551513377,3.3753511245162997
14,3.0939374404308606,2.7435732808224165,3.444301600039305,3.5297349369335493,4.094635238082229,3.812185087507889,3.320585961172758,3.4395233522577318,3.3800546567152456
15,2.9643404858007933,2.642008627552194,3.2866723440493932,3.3964301093529197,3.9502024051837585,3.6733162572683398,3.1873654734290433,3.3277523422236106,3.2575589078263274
16,2.9364279464461522,2.6373618787097657,3.235494014182539,3.447604000509464,3.985776994567618,3.7166904975385417,3.2453555680939545,3.366629215278957,3.3059923916864555
17,3.02768395862926,2.7236586429262943,3.331709274332225,3.5625873115031834,4.103173139534355,3.8328802255187693,3.3676049568470106,3.500538444691817,3.4340717007694135
18,2.874075993914953,2.606826100602378,3.1413258872275263,3.4248600488843337,3.9331266022795064,3.6789933255819203,3.261550999937308,3.388227478087482,3.3248892390123954
19,2.760370050447372,2.527831370281094,2.992908730613648,3.3092449614565838,3.785847802230328,3.547546381843456,3.174304641297306,3.2899553823086904,3.2321300118029974
20,2.7603700504473716,2.5278313702810937,2.9929087306136486,3.3092449614565838,3.785847802230328,3.5475463818434556,3.174304641297306,3.2899553823086904,3.2321300118029983
21,2.7254724175784366,2.522520800175461,2.9284240349814117,3.1904709918586764,3.6229161828522516,3.406693587355464,3.0948947819363464,3.1700850237213722,3.1324899028288598
22,2.5535279698171944,2.3505910930056073,2.756464846628781,3.1563550644209797,3.576669216653234,3.3665121405371066,3.0729525839550287,3.1382275860787967,3.105590085016913
23,2.609832785525075,2.4109988279571777,2.8086667430929726,3.1753083574419225,3.588053085256069,3.381680721348996,3.0886255825131133,3.153346370044764,3.120985976278939
24,2.613156103438635,2.3685142671121175,2.857797939765153,3.40969741446758,3.8932830621695835,3.6514902383185817,3.329989760307609,3.416305219738566,3.3731474900230873
25,2.4881523340447043,2.2556646523674257,2.7206400157219823,3.19173454472674,3.604417396372644,3.398075970549692,3.1095229139238922,3.184663851117127,3.14709338252051
26,2.279042548398375,2.0697946986702864,2.4882903981264635,2.865737904766527,3.2074049788487726,3.0365714418076495,2.7777777777777777,2.8525905604360426,2.8151841691069106
27,2.6026142557374237,2.3904203687978516,2.8148081426769944,3.198052309067054,3.5958794949205184,3.396965901993786,3.0729525839550287,3.165765371159667,3.119358977557348
28,2.397487397670319,2.212516270259161,2.5824585250814756,2.8979585029021284,3.2486715025340493,3.073315002718089,2.798152675903287,2.8758086929552085,2.836980684429248
29,2.4356292856020216,2.2908471793172414,2.580411391886802,2.874582774842966,3.1960211102459377,3.035301942544452,2.7814348107746643,2.871489040393503,2.8264619255840837
30,2.4682143027028527,2.3273573487934653,2.60907125661224,2.8821640920513434,3.2031360281227097,3.0426500600870265,2.790838609909515,2.8801283455169133,2.835483477713214
31,2.2981885732767404,2.2012313087846924,2.3951458377687884,2.5763842979801352,2.8545050521608863,2.715444675070511,2.5097695024345392,2.5869319278911758,2.5483507151628575
32,2.0809866234111882,2.0206719251931853,2.1413013216291903,2.2592325280963617,2.4980476665346143,2.378640097315488,2.2182517292541744,2.285636161712241,2.251943945483208
33,1.9930455059465606,1.9901361470857981,1.9959548648073242,1.9913593200670394,2.182145312805942,2.086752316436491,1.9622594194721334,2.015657876605669,1.9889586480389012
34,2.0742008140714128,2.1155983658313673,2.0328032623114587,1.9206003594555203,2.1081501668875138,2.0143752631715173,1.8838944266817126,1.9330445213630578,1.9084694740223855
35,2.170990073980401,2.1965845599422638,2.1453955880185385,2.079176244397407,2.2426221147585026,2.160899179577955,2.040101978977284,2.093951579286575,2.06702677913193
36,2.004715941658924,2.033948350457267,1.9754835328605818,1.8075123777638957,1.9459300392971144,1.876721208530505,1.7778404697720098,1.833152555873626,1.8054965128228182
37,1.984482257583081,2.004740214876288,1.9642243002898743,1.799931060555519,1.9501989900231775,1.8750650252893482,1.7804526361983575,1.8234333376097893,1.8019429869040733
38,1.9708439811860967,2.004076393613084,1.93761156875911,1.7234861120377167,1.861974008351206,1.7927300601944616,1.7015652101226673,1.721921502409718,1.7117433562661928
39,1.9806363977177417,2.0113784275083284,1.949894367927155,1.7752917796282932,1.9018175484611288,1.8385546640447112,1.732388773953566,1.7656579845969829,1.7490233792752745
40,2.076470624886335,2.0996666555144694,2.053274594258201,1.9199685830214885,2.0533652992363702,1.9866669411289297,1.8718784611205148,1.9184656939673028,1.895172077543909
41,1.7667577657657492,1.7883344830717613,1.745181048459737,1.6640991272387629,1.7566732237749823,1.7103861755068726,1.583495287651767,1.6668459322479774,1.6251706099498722
42,1.993803589970469,2.0213357464563897,1.9662714334845481,1.738016970020439,1.8207074846659292,1.7793622273431842,1.6346937496081753,1.717601849848013,1.6761477997280942
43,1.9374987742625882,1.9609280115048195,1.9140695370203566,1.7190636769994965,1.8093236160630943,1.7641936465312955,1.619020751050091,1.7024830658820451,1.660751908466068
44,1.919862600035729,1.965574760347248,1.8741504397242104,1.6464093870858831,1.6976194053977753,1.6720143962418292,1.5615530896704493,1.6625262796862723,1.6120396846783607
45,1.9200424727027954,1.9649109390840436,1.8751740063215472,1.6426187284816949,1.6961964218224208,1.6694075751520578,1.5610306563851795,1.6598264968352066,1.6104285766101931
46,1.9409399780418428,1.9954467171914307,1.8864332388922553,1.6438822813497578,1.6983308971854527,1.6711065892676051,1.5631203895262573,1.664686105967125,1.6139032477466912
47,1.6173682707027945,1.6748210470638656,1.5599154943417237,1.3115678770492303,1.309856381113707,1.3107121290814685,1.2679455833490063,1.351511295243501,1.3097284392962538
48,1.8648704566036056,1.921098735712575,1.8086421774946366,1.5952354959293382,1.620778292328639,1.6080068941289887,1.5505819906797902,1.6560468008437144,1.6033143957617524
49,1.5844106438159498,1.6283535586395808,1.5404677289923192,1.3027230069727902,1.3098563811137067,1.3062896940432487,1.2789166823396654,1.3520512518137142,1.3154839670766898
50,1.8353690037466666,1.8958735277108205,1.7748644797825126,1.5699644385680815,1.558167015013046,1.5640657267905635,1.539088458403862,1.6236494066309262,1.581368932517394
51,1.785869408886012,1.8367934352856583,1.734945382486366,1.5598560156235788,1.5496291135609197,1.554742564592249,1.527072492842664,1.6139301883670893,1.5705013406048767
