,dies6_pooled,disw2_pooled
1,1.063243043570782,0.8945650731286773
2,1.0837262279064757,0.9178199831480923
3,1.0983435455600348,0.9461329031799899
4,1.1121703584504394,0.9412732411482098
5,1.005046117173133,0.8480272391199155
6,0.9161209203205576,0.7757356082608212
7,0.9840699144247335,0.8270396592784165
8,1.0366453446018669,0.8645649745554043
9,1.0249749742395513,0.8682597494419512
10,1.068271107318865,0.898569092507597
11,1.1067977051171463,0.9250079352024565
12,1.1021362275225808,0.9227162582548988
13,1.1368645837914035,0.9460755045412113
14,1.1673004628216923,0.9681053362399644
15,1.1987062093622392,0.9926595390386692
16,1.1973989500511417,0.9885690306246998
17,1.1962402898186928,0.995198535489584
18,1.2263823168496988,1.0133912936463738
19,1.2290989403758186,1.0203039144683277
20,1.3013559737122093,1.09943065588318
21,1.3802002423969526,1.1770479106178078
22,1.3480940996342758,1.1738272755005486
23,1.339778756097466,1.1741454929243997
24,1.2641397091528517,1.0953419009617953
25,1.2051076200135358,1.0591582615481867
26,1.2031691347424551,1.055660240854559
27,1.194235199470498,1.049100794991004
28,1.1398803866665486,1.019086471965504
29,1.1311842366231772,1.0043930531077374
30,1.025907362591578,0.9220632475161924
31,0.9813905430513645,0.884533015299212
32,1.029647375482253,0.9165073277872103
33,0.9476649805601057,0.8535271344259615
34,0.9238378874173067,0.8314979874561226
35,0.8543085242048091,0.7541747567107917
36,0.8014306908349201,0.6964585367069114
37,0.7465380973056783,0.6331355858490744
38,0.7227673891960071,0.6149864624144582
39,0.8199997907870228,0.7101263649467365
40,0.8242743779359843,0.7119481074191443
41,0.707655616276077,0.6272427557846055
42,0.7860744627988706,0.6949367154132085
43,0.8633581190523983,0.7609866002667348
44,0.7307400327984489,0.6674322938322444
45,0.721471338180511,0.6555861541847184
46,0.8187690026414947,0.7424167145119166
47,0.6912412817692787,0.6262086518118728
48,0.6836617378901443,0.6179608882462152
49,0.6937776850326122,0.6303552050436292
50,0.8316272453061176,0.7400511121189474
51,0.9570779553581955,0.839770319961474
52,1.0800113818535944,0.9386087455313378
53,1.0214783722465914,0.8883331662209726
54,1.0205021707078137,0.8763754345653167
55,1.0988858293474453,0.9379285094727752
56,1.1759593382540614,1.0024538093342379
57,1.1267747863917073,0.9556255786025013
58,1.0674287223600862,0.9002505672344095
59,1.1432269539205446,0.9621507553863646
60,1.3140990569388051,1.138546708732354
61,1.2882138854822514,1.106111086328375
62,1.433829869917682,1.2474198150628646
63,1.5375640639254895,1.352570534824409
64,1.5855618579821877,1.3897108238123344
65,1.5839555109418888,1.4077001552304833
66,1.593063403845042,1.4657467396591213
67,1.58355802240957,1.509038870761483
68,1.6205642911394011,1.5440717698137725
69,1.6666981990214644,1.607306910286003
70,1.587661965005061,1.5802688516957601
71,1.4690843063255037,1.5230499420630803
72,1.494856234374114,1.5762200595467981
73,1.5115068955890043,1.6040612841986521
74,1.5289909336072067,1.626308146330605
75,1.4443384213610555,1.5248128753135533
76,1.4449296145898203,1.5265443464462254
77,1.4207580229706334,1.4976790500373034
78,1.422944031217945,1.4872030415940802
79,1.3015560851358752,1.3637892447420925
80,1.1894213054744425,1.2534276611111306
81,1.1833984454588886,1.248076416213077
82,1.1325919153173238,1.2301699209122292
83,1.1577216069075784,1.2569733086798216
84,1.0998644805302462,1.2281048454074874
85,1.1163508350180102,1.2638564481977759
86,1.1129160557148263,1.264730161862941
87,1.1080888656448735,1.24622011376051
88,1.1077671399916384,1.2342820089867605
89,1.1028932724890894,1.2139402708485496
90,1.106904375809351,1.2152232251143857
91,1.132459233924877,1.2412140187534402
92,1.129092867113748,1.238441390689666
93,1.1213268542595338,1.2352406945814254
94,1.1655843363711806,1.2838282689658385
95,1.2265668280389876,1.3476369208766263
96,1.2215981287647342,1.3371327416903394
97,1.233375428876637,1.33285160321866
98,1.221424049743363,1.3197759080175089
99,1.231087068372259,1.3469265914435042
100,1.2581634897133864,1.3635470988799117
101,1.2700303456357769,1.3733470206203309
102,1.2768308128559112,1.3783077441619982
103,1.2886955164769054,1.3949692737379453
104,1.3173041797185556,1.4467449835994108
105,1.3252952643545348,1.4505043279601173
106,1.258707203407654,1.3789656688876442
107,1.2322577633587577,1.3527952117596485
108,1.2578867164061454,1.3782391861579808
109,1.2359407600513348,1.3593119313253355
110,1.1896177052850816,1.3201153863796984
111,1.1837118886297566,1.29173864878401
112,1.1821930764653485,1.2805631799002462
113,1.1999334614834831,1.297941626899555
114,1.153440610626297,1.2432712512067094
115,1.1211423434200525,1.2068890339752716
116,1.1171821824300388,1.201629430769466
117,1.1157287881841877,1.2043843186598178
118,1.1060805466296282,1.1944110852400291
119,1.1102830485925934,1.190996399719751
120,1.100172771122965,1.17115558280394
121,1.1412482769362269,1.205735733305807
122,1.1509915887736928,1.213931237367322
123,1.1247380587060858,1.1837840036003335
124,1.1586151036613335,1.2145269765805928
125,1.184239963885589,1.2327625728887972
126,1.1910196312557717,1.2355796914968338
127,1.1999271993311185,1.248490715667877
128,1.1621310802407767,1.2056260156408098
129,1.1882539464915647,1.2408662514361937
130,1.1873900739830676,1.2477418842286823
131,1.1984773591439215,1.2593577647426264
132,1.1930863624654027,1.2390726225875672
133,1.1920746059221885,1.2348457118311456
134,1.171937143885549,1.2174588009404128
135,1.165989462790483,1.2081792543150807
136,1.1572039929051356,1.2054308118487902
137,1.1612298282371654,1.2123555259738754
138,1.1745485257873243,1.2516387160855953
139,1.1820452315590968,1.276810479040155
140,1.1661289244246826,1.2677554013692511
141,1.1661079098205793,1.293713324704063
142,1.1614827208419032,1.307500963898721
143,1.1899303902368359,1.3415033489902994
144,1.1899747478021123,1.3517003413326114
145,1.199279238765127,1.3586827336221423
146,1.1963287427058185,1.3571842530976341
147,1.1603309098315044,1.3430139673746748
148,1.1314836419857501,1.3385248680932396
149,1.1085251247067498,1.3126944902652404
150,1.1185384511264096,1.357327135268058
151,1.0259473919199633,1.2772121562551642
152,1.061935162499038,1.3041032141291051
153,1.0469468658005419,1.2730835517784567
154,0.9704965213954334,1.1714196731248163
155,1.0338629387128773,1.231969304090113
156,1.0322299477453454,1.1968174798101994
157,1.0063001889246639,1.1491246113489022
158,1.0097400612535095,1.1354210349352678
159,1.0342156120121169,1.1307352293485795
160,0.957040532898544,1.0351241315414195
161,0.8912214668079701,0.9562350931306454
162,0.9748928889188021,1.036512385303286
163,0.9943621620677747,1.0540033041608934
164,0.9587395850034311,1.0090936640375325
165,0.9536868668234012,0.986449837146846
166,1.0134201118064665,1.0490474940395953
167,1.0071606556728854,1.0687982175189341
168,0.9948757595958585,1.0808937643140237
169,1.0337462554247965,1.144186203997377
170,1.0301688307902035,1.1537343778847775
171,1.0335436315536097,1.163855065072762
172,1.0483660029195125,1.1981650575890488
173,1.0207812113822947,1.170634558207047
174,0.9913621909340362,1.1455958190988855
175,1.081451741591018,1.2330168704725097
176,1.1218796189406983,1.2846489419330342
177,1.1264617448537488,1.2939644968177406
178,1.1454550680632194,1.317955718598058
179,1.2229297356055904,1.3652173743076101
180,1.2077092334056305,1.3601035854151802
181,1.2319943901583432,1.347674784322777
182,1.187634946903602,1.2866226811697852
183,1.1110749538553768,1.1923684343199075
184,1.110741288548269,1.1598156276614153
185,1.1099686667039337,1.1530260243291564
186,1.1121209662121707,1.1499183487697984
187,1.1217049594222117,1.1411290579983102
188,1.141592813108122,1.1586265235633775
189,1.1722308177555452,1.1856834308084303
190,1.188345611343135,1.1922697278778092
191,1.2243184168176562,1.2222309878111717
192,1.2183794225980706,1.2004222268205436
193,1.2436940072140767,1.1974635391198059
194,1.1843014154808926,1.149756876420832
195,1.2208909211340084,1.1760227787380808
196,1.1419215765406399,1.1025168063697928
197,1.1550341828826969,1.1028883383872616
198,1.2509674116700216,1.1985985387882676
199,1.268520950280168,1.2406682411529586
200,1.2561599924813431,1.2368558484036596
201,1.2432146570462914,1.237119872638403
202,1.2174365627259425,1.2143872882558557
203,1.2087015479423158,1.2184596167275001
204,1.1870765784774213,1.2185252192105067
205,1.1540411141203284,1.1900723377489344
206,1.0960682995104072,1.1407075907998734
207,1.120348095050542,1.1957255522020973
208,1.105531742620119,1.2259562907519077
209,1.1720552768517511,1.330429094502829
210,1.132084561962336,1.3279339911391763
211,1.2193053732879768,1.4620875905789916
212,1.267173469842447,1.5524106929952755
213,1.2576433910577691,1.4982940857925708
214,1.2552548671405845,1.4910232592373884
215,1.2812223664410063,1.5214180799347665
216,1.300008614132917,1.5016861166303934
217,1.2517639889227505,1.4420936135595832
218,1.2317564142155675,1.439667253993508
219,1.2095299029732558,1.426723313037749
220,1.2611263552899998,1.4110818074253584
221,1.2139817393210033,1.3290707820674474
222,1.100963170583138,1.1746190089101431
223,1.0990406429622024,1.116807817296618
224,1.101049801612375,1.0847329515473947
225,1.1070989446396866,1.0629927277176012
226,1.0702745971705236,1.0275249070809007
227,1.102413333933444,1.0515874894115649
228,1.1225131453583383,1.0611728735030792
229,1.15655439269507,1.086669682747315
230,1.1748942218802474,1.0919642744464437
231,1.1507863464488322,1.069970716719745
232,1.204876895781439,1.1181981773904188
233,1.1983465639204578,1.0975402206109421
234,1.1957604543470162,1.0789426877752393
235,1.1856131726578294,1.0892429385358053
236,1.2372538596087976,1.147584689435229
237,1.3164658741260344,1.220569121830956
238,1.3480569221645848,1.24674968657093
239,1.364704336573312,1.2653532548438977
240,1.3996675076107292,1.3097674877876284
241,1.4530921843368223,1.3486068841187144
242,1.4162378493976557,1.3297001107174642
243,1.3867001979917413,1.3239034151441886
244,1.3498449366151462,1.3298343176620442
245,1.2964049817777739,1.3321498855187845
246,1.3471080599909806,1.3913236590865659
247,1.241475311235567,1.3189853716938231
248,1.2726427848315416,1.380280903509052
249,1.2946763052267931,1.403685792358681
250,1.252814085134621,1.411433321287262
251,1.2042703640505434,1.4104977418761493
252,1.175183374187394,1.4270985546787724
253,1.12311220763828,1.4134398459523139
254,1.1495759739246951,1.440749933767514
255,1.126187741057677,1.4494106858317308
256,1.167650625957972,1.4693146390552008
257,1.2105352256441924,1.493905937428415
258,1.1502353209161487,1.413328759071188
259,1.0751800664961684,1.3092582134533604
260,1.094401634373799,1.3471832963803305
261,1.0642447960746726,1.3081436256839365
262,1.1130562061275138,1.379433290743732
263,1.0933830848381731,1.3399360174749178
264,1.088099024817268,1.3265785146852835
265,1.0499444732604462,1.2763652965141925
266,0.9951620711492802,1.2038197847890857
267,0.9813918525748574,1.176381841488159
268,0.9759100570859139,1.165630676248241
269,0.9442338475020262,1.111625792235085
270,0.97323750495323,1.1559512701064856
271,0.9721839102337163,1.168186026444685
272,0.9588387974737428,1.1614665785884781
273,1.0094137553592724,1.213497470710829
274,1.0496390639981772,1.27257453065983
275,1.0328311616019108,1.200899635989116
276,1.052305531519742,1.221191350304887
277,0.9979168283888068,1.1327751919288915
278,1.0166976135473984,1.1478142828898426
279,0.9863122607155229,1.1020799929492113
280,0.9469720648382759,1.0603332005967976
281,0.9086615784733518,1.0131450837296256
282,0.9527807189915951,1.0524388550474701
283,0.9207264210376074,1.0263385266902776
284,0.9170784478081585,1.0299631341833928
