,wt_pooled,wt_rep3,wt_rep2,dies6_rep1,dies6_rep2,dies6_pooled,disw2_rep1,disw2_rep2,disw2_pooled
1,1.5877793047550572,1.3816333224820687,1.7939252870280458,1.5743868736063014,1.7175411754527365,1.6459640245295188,1.3207113451612227,1.4247654032690844,1.3727383742151535
2,1.6397262311369483,1.4329688335031832,1.8464836287707138,1.624086619750106,1.7682942563070427,1.6961904380285744,1.3861896502483297,1.4820007997116775,1.4340952249800036
3,1.8211823598907522,1.585647724040119,2.056716995741386,1.8666887704181718,2.049096348510307,1.9578925594642393,1.5801865435117266,1.7055428197799194,1.642864681645823
4,2.009535000656971,1.7431946371738847,2.275875364140058,2.114766316847843,2.3341673914396344,2.224466854143739,1.7776663253435867,1.9330445213630576,1.8553554233533223
5,2.025434190418087,1.7591263474907823,2.291742033345392,2.1185569754520315,2.3355903750149887,2.2270736752335103,1.7818457916257424,1.937004202877954,1.8594249972518484
6,2.212573890604571,1.9162307131157452,2.5089170680933974,2.36831925903912,2.617341122935156,2.492830190987138,1.9789772846007563,2.1619861071334308,2.0704816958670937
7,2.3910550188823745,2.068909603652681,2.7132004341120695,2.6126061468646027,2.893874264412357,2.7532402056384804,2.180288243857926,2.38624806929529,2.283268156576608
8,2.574494481286845,2.2215884941896165,2.927400468384075,2.856471850400731,3.171356061606461,3.013913956003597,2.382644069685634,2.612669857738002,2.4976569637118184
9,2.587463826336879,2.232652181909684,2.9422754707640753,2.859420140426211,3.1742020287571697,3.016811084591691,2.3861269582540974,2.6155496261124718,2.500838292183285
10,2.6628784058944506,2.3100979959501586,3.015658815838744,2.946184104033193,3.2534147811185634,3.099799442575879,2.4718060170382907,2.7105819824699853,2.591193999754138
11,2.806602414451914,2.438879321011748,3.1743255078920813,3.172781251705796,3.506705857531643,3.33974355461872,2.661971732876378,2.9190052185722593,2.790488475724319
12,2.815551806296751,2.450828103749421,3.1802755088440815,3.1740448045738585,3.509551824682352,3.341798314628106,2.664409754874302,2.920445102759494,2.7924274288168984
13,2.890134576740581,2.5256186327370793,3.2546505207440832,3.25786047815536,3.5835469706007794,3.420703724378071,2.751481969085881,3.0259166194744616,2.8886992942801717
14,2.960132014384792,2.5942134966015,3.326050532168085,3.3349372031071933,3.6490042150670807,3.491970709087138,2.8298469618763016,3.1119496996617557,2.970898330769029
15,3.032067629914751,2.66767638306275,3.3964588767667534,3.417068139531278,3.7229993609855083,3.5700337502583945,2.9242332420816526,3.2080619691596954,3.0661476056206745
16,3.2179781292436096,2.8163723460204615,3.619583912466759,3.6710422660119093,3.9890972895767773,3.8300697777943444,3.137734311328443,3.4359236417896426,3.2868289765590433
17,3.300846470269073,2.901784015219385,3.699908925318761,3.6322933113913156,3.954945683768272,3.7936194975797948,3.1004674036458875,3.410725668513029,3.2555965360794588
18,3.339328218188263,2.942055838520432,3.736600597856095,3.6209213355787497,3.948305093749952,3.784613214664351,3.097681092791117,3.4136054368875,3.2556432648393083
19,3.544998002771843,3.108453701830252,3.981542303713435,3.894269939369678,4.264207447478624,4.079238693424152,3.323372272027529,3.6569458645302237,3.4901590682788757
20,3.477909644490631,3.061543665897165,3.8942756230840994,3.7986611056862563,4.167444564354526,3.9830528350203918,3.241524390668644,3.58819139458975,3.414857892629197
21,3.413537987305046,3.0230420326313285,3.8040339419787634,3.6996827976880007,4.070681681230428,3.885182239459215,3.1582833538823754,3.5161971852279974,3.3372402695551866
22,3.474393654837046,3.0664116884939947,3.882375621180098,3.803715317158508,4.198275875153872,4.00099559615619,3.238738079813874,3.598270583900395,3.418504331857134
23,3.5618103030361548,3.1668699729922105,3.9567506330801008,3.8230897944688045,4.219620628784187,4.0213552116264975,3.2544110783719575,3.614109309959981,3.4342601941659696
24,3.4920007385891263,3.1363341948848236,3.8476672822934312,3.669357528854492,4.0403246982895356,3.854841113572015,3.121364735056666,3.4683210360024317,3.2948428855295493
25,3.4668487018378817,3.121730127094334,3.8119672765814303,3.709791220632503,4.063092435495205,3.8864418280638553,3.154800465313912,3.499278546027985,3.3270395056709487
26,3.465521059311473,3.119074842041518,3.81196727658143,3.6701998974332004,4.017556961083866,3.843878429258534,3.113354091349201,3.4445629469130528,3.2789585191311277
27,3.3052954557725,2.976131996698242,3.6344589148467588,3.444866302628661,3.7609455896616257,3.6029059461451434,2.9339853300733494,3.242259218606528,3.088122274339939
28,3.300795929432527,2.9849829468742963,3.6166089119907587,3.4452874869180157,3.7514590324925967,3.598373259705307,2.9367716409281197,3.24441904488738,3.090595342907751
29,3.2719355247603223,2.961970476416555,3.581900573104092,3.443602749760598,3.746715753908082,3.5951592518343403,2.935726774357581,3.237579594998014,3.0866531846777985
30,3.2329904639842475,2.9376303634324064,3.52835056453609,3.249015608078921,3.515718086842221,3.3823668474605717,2.781434810774664,3.0539943611255453,2.9177145859501055
31,3.1490807952983415,2.8818693773232646,3.41629221327342,3.1685694088122536,3.3952388107955502,3.2819041098039023,2.720484260826559,2.9758806439680434,2.8481824523973023
32,3.178428903244267,2.900898920201781,3.4559588862867545,3.24985797665763,3.4867840874766816,3.3683210320671564,2.7751656113514303,3.060833811014912,2.917999711183172
33,3.0442973424467628,2.802210825738776,3.2863838591547503,3.0161006960660037,3.2121482574332862,3.1141244767496454,2.591617383793422,2.8459310960700797,2.718774239931752
34,2.9086782814112584,2.703522731275771,3.1138338315467453,2.7768680197127726,2.9403583945405996,2.8586132071266865,2.405282845380645,2.627428670657161,2.516355758018903
35,2.9802697911011977,2.770347405104981,3.1901921770974138,2.9188071252251655,3.095463604254227,3.0071353647396966,2.530666833845318,2.7645776394913,2.647622236668309
36,2.8750970766446797,2.6889186634852815,3.061275489804077,2.8101415785717614,2.970715377481493,2.890428478026627,2.459267618191823,2.6785445593040054,2.568906088747915
37,2.7886919806175494,2.625191822217691,2.9521921390174075,2.5822808780310953,2.7055661046071267,2.643923491319111,2.2764159683475085,2.4661616416868357,2.3712888050171714
38,2.730208908341155,2.583592356390236,2.876825460292072,2.359474388962681,2.454646667486305,2.4070605282244926,2.0897331410778843,2.2555785793037093,2.1726558601907966
39,2.81601159914789,2.649089387693037,2.982933810602742,2.4917262558199247,2.6111748607752867,2.5514505582976055,2.209892796689862,2.4010068822144497,2.305449839452156
