,wt_pooled,wt_rep3,wt_rep2,dies6_rep1,dies6_rep2,dies6_pooled,disw2_rep1,disw2_rep2,disw2_pooled
1,0.19806377314303392,0.21548742138364785,0.18064012490241996,0.14545454545454545,0.18350515463917522,0.16447985004686036,0.17041139240506328,0.16623655913978497,0.16832397577242408
2,0.20551382322183437,0.22515723270440252,0.18587041373926616,0.151010101010101,0.18780068728522337,0.1694053941476622,0.17916666666666667,0.17301075268817204,0.17608870967741935
3,0.22737515281398674,0.2483490566037736,0.20640124902419982,0.17323232323232324,0.2168384879725086,0.19503540560241592,0.20290084388185653,0.19838709677419353,0.20064397032802503
4,0.25107430073792586,0.27248427672955977,0.22966432474629192,0.19696969696969696,0.24604810996563575,0.22150890346766636,0.22753164556962024,0.22494623655913976,0.22623894106438
5,0.25275875274328724,0.27421383647798747,0.231303669008587,0.1984848484848485,0.24673539518900345,0.22261012183692597,0.22811181434599156,0.22575268817204297,0.22693225125901725
6,0.2748144138570987,0.29716981132075476,0.2524590163934426,0.2222222222222222,0.27697594501718215,0.24959908361970218,0.25300632911392407,0.2525806451612903,0.25279348713760713
7,0.2973392875554181,0.32036163522012584,0.2743169398907104,0.24747474747474746,0.30498281786941583,0.2762287826720816,0.2794831223628692,0.2806451612903226,0.28006414182659584
8,0.3196684488828009,0.3433962264150944,0.2959406713505074,0.2712121212121212,0.33316151202749145,0.3021868166198063,0.30606540084388184,0.3089247311827957,0.3074950660133387
9,0.3213927614039739,0.3453616352201258,0.297423887587822,0.2717171717171717,0.3336769759450172,0.3026970738310944,0.30654008438818564,0.30962365591397845,0.308081870151082
10,0.33306931495146774,0.35817610062893085,0.3079625292740047,0.2803030303030303,0.34175257731958764,0.3110278038113089,0.3194620253164557,0.32075268817204294,0.3201073567442493
11,0.34612386402132767,0.37437106918239,0.31787665886026545,0.2994949494949495,0.36443298969072163,0.33196396959283553,0.3426160337552742,0.34048387096774185,0.34154995236150804
12,0.3469864345366974,0.37547169811320763,0.3185011709601874,0.3,0.36460481099656356,0.3323024054982817,0.3431434599156118,0.3408064516129031,0.34197495576425746
13,0.356198724463494,0.38679245283018876,0.3256049960967994,0.30656565656565654,0.3719931271477663,0.33927939185671135,0.35400843881856536,0.35204301075268807,0.3530257247856267
14,0.3640789551205573,0.3966981132075473,0.33145979703356754,0.3131313131313131,0.37886597938144323,0.3459986462563781,0.36323839662447255,0.3620967741935483,0.3626675854090104
15,0.3719993224632878,0.4069182389937108,0.337080405932865,0.31969696969696965,0.3859106529209621,0.3528038113089658,0.3732067510548523,0.37198924731182786,0.3725979991833401
16,0.38160690350993476,0.4196540880503146,0.34355971896955506,0.33030303030303027,0.4005154639175257,0.3654092471102779,0.3919303797468354,0.3876344086021504,0.38978239417449295
17,0.3842787548053555,0.4246855345911951,0.343871975019516,0.32727272727272727,0.3920962199312714,0.35968447360199923,0.3871308016877637,0.3823118279569891,0.3847213148223765
18,0.38699019044673233,0.42987421383647817,0.3441061670569867,0.32626262626262625,0.3914089347079036,0.3588357804852649,0.3849683544303797,0.3808064516129031,0.3828874030216415
19,0.400000184113237,0.4444968553459121,0.355503512880562,0.34494949494949495,0.4140893470790377,0.3795194210142662,0.40764767932489443,0.4031182795698923,0.40538297944739354
20,0.3884459738117332,0.43317610062893097,0.34371584699453545,0.3343434343434344,0.4017182130584191,0.36803082370092666,0.39593881856540075,0.3922043010752687,0.39407155982033487
21,0.3760698820202377,0.4212264150943398,0.3309133489461358,0.32323232323232326,0.3893470790378006,0.3562897011350618,0.3838607594936708,0.38080645161290316,0.3823336055532871
22,0.3685168205853328,0.41556603773584927,0.32146760343481645,0.3297979797979798,0.3900343642611682,0.35991617202957393,0.3863396624472573,0.3836021505376343,0.384970906492446
23,0.37239369301695313,0.41918238993710716,0.32560499609679927,0.3338383838383839,0.39175257731958746,0.36279548057898564,0.38713080168776365,0.3843010752688171,0.38571593847829055
24,0.35712232851693104,0.4052672955974845,0.3089773614363777,0.3176767676767677,0.37147766323024034,0.344577215453504,0.36898734177215187,0.36645161290322575,0.3677194773376889
25,0.3499914387344793,0.3975628930817612,0.30241998438719736,0.31262626262626264,0.3735395189003434,0.34308289076330306,0.367879746835443,0.368010752688172,0.3679452497618076
26,0.34716511643321113,0.3930031446540882,0.301327088212334,0.31010101010101015,0.3695876288659792,0.3398443194834947,0.3613924050632911,0.36392473118279567,0.3626585681230435
27,0.3218914321064027,0.36509433962264165,0.27868852459016397,0.29090909090909095,0.34707903780068716,0.3189940643548891,0.33707805907173,0.3408602150537634,0.33896913706274673
28,0.31213821748928455,0.3553459119496857,0.2689305230288837,0.28838383838383846,0.3445017182130583,0.31644277829844847,0.3354957805907173,0.3390860215053763,0.3372909010480468
29,0.3002238816961984,0.3415094339622642,0.25893832943013273,0.2858585858585859,0.342955326460481,0.3144069561595335,0.3338080168776371,0.3365591397849462,0.3351835783312917
30,0.28811024332405405,0.3264937106918239,0.24972677595628417,0.27424242424242434,0.3216494845360824,0.29794595438925336,0.3142932489451477,0.3184408602150538,0.3163670545801007
31,0.2736527513882138,0.3109276729559749,0.2363778298204528,0.2601010101010101,0.30223367697594494,0.28116734353847755,0.3004746835443038,0.3060215053763441,0.3032480944603239
32,0.2705556905719294,0.3070754716981132,0.2340359094457455,0.2606060606060606,0.30446735395188995,0.28253670727897534,0.29815400843881856,0.3059677419354839,0.3020608751871512
33,0.25034254267744827,0.28639937106918245,0.21428571428571427,0.23888888888888893,0.2759450171821305,0.25741695303550977,0.27468354430379743,0.2811290322580645,0.27790628828093095
34,0.22910959156319496,0.26430817610062907,0.1939110070257611,0.21616161616161622,0.24759450171821307,0.23187805893991467,0.25100210970464126,0.25575268817204305,0.25337739893834216
35,0.2355769372394797,0.27201257861635236,0.19914129586260731,0.21919191919191924,0.25549828178694156,0.23734510048943042,0.26165611814345985,0.2658602150537635,0.2637581665986117
36,0.2201832294934676,0.25660377358490577,0.18376268540202964,0.19949494949494953,0.23195876288659792,0.21572685619077375,0.24672995780590712,0.24930107526881728,0.24801551653736217
37,0.20012703813353364,0.23616352201257873,0.16409055425448865,0.1747474747474748,0.20412371134020615,0.18943559304384047,0.22067510548523206,0.22188172043010757,0.22127841295766978
38,0.18343533206663423,0.2179245283018869,0.1489461358313817,0.15454545454545457,0.17749140893470788,0.16601843174008127,0.19530590717299576,0.19505376344086028,0.19517983530692795
39,0.1870785648004949,0.2216981132075473,0.1524590163934426,0.16616161616161618,0.18281786941580755,0.1744897427887119,0.2024261603375527,0.20403225806451616,0.20322920920103443
40,0.17990698599266491,0.21352201257861647,0.14629195940671347,0.1606060606060606,0.17577319587628865,0.16818962824117467,0.19082278481012654,0.1941397849462366,0.19248128487818159
41,0.16892886600975063,0.19952830188679252,0.13832943013270882,0.14343434343434344,0.1536082474226804,0.14852129542851192,0.16856540084388186,0.17532258064516132,0.17194399074452157
42,0.17221970600798314,0.20298742138364786,0.1414519906323185,0.14545454545454545,0.15498281786941578,0.15021868166198066,0.16951476793248946,0.17655913978494625,0.17303695385871784
43,0.17382554166114328,0.20455974842767302,0.14309133489461356,0.15505050505050502,0.15876288659793814,0.1569066958242216,0.17426160337552743,0.1809677419354839,0.17761467265550565
44,0.1715105018190388,0.20110062893081768,0.14192037470725993,0.1515151515151515,0.15429553264604806,0.1529053420805998,0.16714135021097046,0.17268817204301076,0.16991476112699064
45,0.16704152121720942,0.1955974842767296,0.1384855581576893,0.14494949494949494,0.147594501718213,0.14627199833385401,0.15764767932489454,0.1636021505376344,0.16062491493126446
46,0.1710689982767001,0.1976415094339623,0.1444964871194379,0.14444444444444446,0.14982817869415804,0.14713631156930126,0.1566455696202532,0.16639784946236558,0.1615217095413094
47,0.16181574315466987,0.18577044025157236,0.13786104605776736,0.1409090909090909,0.14742268041237108,0.14416588566073102,0.15348101265822786,0.16424731182795696,0.1588641622430924
48,0.15777473377225926,0.17987421383647803,0.13567525370804057,0.1404040404040404,0.1469072164948453,0.14365562844944288,0.1529535864978903,0.16344086021505375,0.15819722335647202
49,0.14582329916191653,0.16658805031446544,0.1250585480093677,0.12272727272727274,0.1276632302405498,0.12519525148391128,0.1343881856540084,0.1435483870967742,0.1389682863753913
50,0.14743189651363175,0.16894654088050318,0.12591725214676036,0.12424242424242425,0.13213058419243984,0.12818650421743205,0.14013713080168774,0.14693548387096775,0.14353630733632772
51,0.1470783990985816,0.1683176100628931,0.12583918813427009,0.12424242424242425,0.1319587628865979,0.1281005935645111,0.140084388185654,0.14682795698924733,0.14345617258745064
52,0.1381858218078447,0.15911949685534596,0.11725214676034348,0.10454545454545455,0.1149484536082474,0.10974695407685099,0.12800632911392404,0.1310215053763441,0.12951391724513409
53,0.1344664582504824,0.1558962264150944,0.11303669008587042,0.10151515151515153,0.11323024054982816,0.10737269603248986,0.12705696202531647,0.13026881720430106,0.12866288961480876
54,0.13360361156525707,0.15471698113207552,0.11249024199843873,0.10353535353535355,0.11752577319587627,0.11053056336561493,0.13180379746835444,0.134247311827957,0.1330255546481557
55,0.12824076119776706,0.15031446540880508,0.10616705698672912,0.10151515151515154,0.10412371134020618,0.10281943142767885,0.12726793248945148,0.12596774193548388,0.12661783721246767
56,0.1271838591607382,0.14944968553459123,0.10491803278688525,0.10000000000000002,0.10257731958762886,0.10128865979381445,0.12732067510548523,0.12586021505376344,0.12659044507962433
57,0.129578067694755,0.1532232704402516,0.1059328649492584,0.0994949494949495,0.10395189003436425,0.10172341976465687,0.13407172995780592,0.13069892473118278,0.13238532734449435
58,0.129579724713888,0.15369496855345915,0.10546448087431697,0.10252525252525253,0.10807560137457044,0.10530042694991149,0.14113924050632914,0.1364516129032258,0.13879542670477749
59,0.13412455996936354,0.15856918238993717,0.10967993754879002,0.10555555555555557,0.11357388316151201,0.10956471935853378,0.14973628691983124,0.1426881720430107,0.146212229481421
60,0.14016365825637397,0.16658805031446544,0.11373926619828258,0.1090909090909091,0.12113402061855669,0.1151124648547329,0.16070675105485235,0.14913978494623653,0.15492326800054446
61,0.13899076488003181,0.16603773584905662,0.11194379391100703,0.10808080808080811,0.11941580756013744,0.11374830782047275,0.16012658227848103,0.14537634408602154,0.1527514631822513
62,0.1355017269821631,0.16171383647798745,0.1092896174863388,0.10252525252525255,0.11305841924398623,0.1077918358846194,0.15421940928270042,0.13924731182795697,0.14673336055532873
63,0.14145723785957312,0.1681603773584906,0.11475409836065573,0.10959595959595961,0.11941580756013744,0.1145058835780485,0.16524261603375529,0.1479032258064516,0.15657292092010347
64,0.14844497960025332,0.179559748427673,0.11733021077283373,0.1176767676767677,0.12542955326460478,0.12155316047068625,0.17763713080168778,0.15672043010752687,0.16717878045460735
65,0.1478941127951335,0.17830188679245285,0.11748633879781421,0.12070707070707072,0.12422680412371133,0.12246693741539103,0.17790084388185654,0.15569892473118277,0.16679988430651965
66,0.14193832574786797,0.17177672955974846,0.11209992193598751,0.11818181818181818,0.1176975945017182,0.1179397063417682,0.16840717299578056,0.1459677419354839,0.15718745746563223
67,0.14041055410719808,0.1702044025157233,0.11061670569867289,0.11919191919191918,0.11786941580756012,0.11853066749973967,0.16851265822784808,0.14602150537634412,0.1572670818020961
68,0.1412371304847333,0.17216981132075476,0.11030444964871193,0.12070707070707071,0.12250859106529209,0.1216078308861814,0.1760021097046413,0.1533870967741936,0.16469460323941745
69,0.1446107293829997,0.1769654088050315,0.11225604996096798,0.11515151515151514,0.12508591065292096,0.12011871290221807,0.18127637130801685,0.15516129032258066,0.1682188308152988
70,0.14896316630580472,0.18262578616352207,0.1153005464480874,0.11868686868686867,0.13264604810996564,0.12566645839841717,0.1936181434599156,0.16446236559139787,0.17904025452565675
71,0.14802253177794472,0.18152515723270446,0.11451990632318498,0.11767676767676767,0.13213058419243986,0.12490367593460378,0.1935126582278481,0.1643010752688172,0.17890686674833264
72,0.15166604068166084,0.18537735849056608,0.11795472287275564,0.1212121212121212,0.13676975945017184,0.12899094033114655,0.20205696202531645,0.1724731182795699,0.18726504015244316
73,0.14492215692339414,0.17672955974842772,0.11311475409836065,0.10909090909090909,0.1290378006872852,0.11906435488909717,0.19303797468354425,0.16139784946236563,0.17721791207295495
74,0.14347217312535898,0.17507861635220132,0.11186572989851677,0.1116161616161616,0.13024054982817868,0.12092835572217016,0.19757383966244724,0.1648387096774194,0.1812062746699333
75,0.14464810437011177,0.17649371069182393,0.11280249804839969,0.11464646464646464,0.13367697594501715,0.12416172029574092,0.2041139240506329,0.1691935483870968,0.1866537362188649
76,0.13551857334334907,0.1665094339622642,0.10452771272443404,0.11262626262626262,0.12250859106529209,0.11756742684577737,0.19404008438818565,0.15838709677419358,0.17621359058118963
77,0.1346944824945134,0.16525157232704407,0.10413739266198284,0.11313131313131312,0.12216494845360824,0.1176481307924607,0.1942510548523207,0.15833333333333335,0.17629219409282704
78,0.13461641848202321,0.1652515723270441,0.10398126463700236,0.11414141414141414,0.12216494845360824,0.1181531812975112,0.19467299578059075,0.15844086021505377,0.17655692799782227
79,0.14107741225163126,0.17114779874213845,0.11100702576112413,0.12020202020202021,0.12869415807560136,0.12444808913881081,0.20210970464135022,0.16978494623655913,0.18594732543895467
80,0.13888140161725068,0.16823899371069193,0.10952380952380954,0.11919191919191921,0.12405498281786942,0.12162345100489433,0.19651898734177217,0.1661290322580645,0.1813240097999183
81,0.14585423018573343,0.1753930817610064,0.1163153786104606,0.12676767676767678,0.13264604810996564,0.12970686243882124,0.20617088607594938,0.1771505376344086,0.19166071185517897
82,0.14918410219021105,0.17885220125786175,0.11951600312256053,0.12828282828282828,0.1359106529209622,0.13209674060189527,0.2072257383966245,0.18000000000000002,0.19361286919831222
83,0.14812360994506057,0.1769654088050316,0.1192818110850898,0.12727272727272726,0.13573883161512026,0.1315057794439238,0.2071729957805907,0.17951612903225808,0.19334456240642436
84,0.1481590517431841,0.17594339622641525,0.12037470725995318,0.13131313131313133,0.13573883161512026,0.13352598146412578,0.20812236286919833,0.1803763440860215,0.1942493534776099
85,0.14658755320872552,0.1730345911949687,0.12014051522248245,0.1297979797979798,0.13419243986254295,0.13199520983026136,0.20284810126582278,0.17661290322580644,0.18973050224581461
86,0.14635308500139926,0.17295597484276745,0.11975019516003124,0.1292929292929293,0.13419243986254295,0.1317426845777361,0.20232067510548524,0.17618279569892473,0.18925173540220497
87,0.14145309531174055,0.16698113207547186,0.11592505854800937,0.12777777777777777,0.13092783505154637,0.12935280641466207,0.19514767932489455,0.17059139784946237,0.18286953858717844
88,0.14011606498460813,0.16415094339622655,0.11608118657298988,0.12626262626262627,0.12680412371134017,0.12653337498698322,0.18781645569620256,0.1650537634408602,0.17643510956853137
89,0.13807756322448558,0.16163522012578627,0.11451990632318503,0.12676767676767675,0.12783505154639174,0.12730136415703427,0.18797468354430386,0.168494623655914,0.17823465360010893
90,0.1327091894598854,0.15566037735849064,0.10975800156128025,0.12222222222222222,0.12542955326460478,0.12382588774341352,0.1846518987341772,0.16860215053763442,0.17662702463590585
91,0.12835454317823636,0.14937106918239,0.10733801717408276,0.11717171717171716,0.12027491408934707,0.11872331563053212,0.17674050632911395,0.16268817204301075,0.16971433918606238
92,0.13446728676004893,0.1561320754716982,0.11280249804839967,0.12272727272727271,0.1290378006872852,0.12588253670727895,0.18713080168776372,0.1735483870967742,0.180339594392269
93,0.12858818287599608,0.14921383647798744,0.1079625292740047,0.11616161616161615,0.12233676975945015,0.11924919296053316,0.17668776371308018,0.1652688172043011,0.17097829045869067
94,0.12571813368093912,0.1433176100628931,0.10811865729898518,0.11111111111111109,0.12182130584192438,0.11646620847651774,0.17246835443037975,0.1662903225806452,0.16937933850551248
95,0.12054823398583064,0.1382861635220126,0.10281030444964871,0.10555555555555554,0.1163230240549828,0.11093928980526918,0.16439873417721518,0.1596774193548387,0.162038076766027
96,0.12254742756985257,0.1407232704402516,0.10437158469945355,0.10656565656565656,0.11821305841924397,0.11238935749245028,0.16803797468354428,0.16258064516129034,0.16530930992241732
97,0.1315604149175909,0.15086477987421384,0.11225604996096798,0.10858585858585856,0.12508591065292093,0.11683588461938978,0.1791139240506329,0.1774193548387097,0.1782666394446713
98,0.12737073409629857,0.14709119496855347,0.1076502732240437,0.10555555555555554,0.11958762886597937,0.11257159221076747,0.17114978902953587,0.17005376344086023,0.17060177623519804
99,0.12520740356148646,0.142374213836478,0.10804059328649492,0.10757575757575756,0.11890034364261168,0.11323805060918464,0.16772151898734178,0.17080645161290323,0.16926398530012252
100,0.12468700749709102,0.13867924528301886,0.11069476971116315,0.11363636363636362,0.12010309278350514,0.11686972820993441,0.16566455696202534,0.17693548387096775,0.17130002041649653
101,0.13411995713843844,0.14614779874213837,0.12209211553473848,0.12525252525252525,0.1331615120274914,0.12920701864000833,0.17837552742616036,0.1956451612903226,0.18701034435824143
102,0.1280850013992606,0.13930817610062896,0.11686182669789227,0.12171717171717171,0.12817869415807562,0.12494793293762367,0.1691455696202532,0.1873655913978495,0.1782555805090513
