,wt_pooled,wt_rep3,wt_rep2,dies6_rep1,dies6_rep2,dies6_pooled,disw2_rep1,disw2_rep2,disw2_pooled
1,0.5277182460801764,0.31553637377633403,0.7399001183840188,0.8592159502827325,0.7494380163533068,0.8043269833180197,0.8219617021573012,0.8293732918473901,0.8256674970023455
2,0.6397081026740548,0.4058160655720874,0.8736001397760222,0.8857505605120523,0.7854869335956177,0.835618747053835,0.8414658781406947,0.8578110045452823,0.8496384413429886
3,0.6747610897693542,0.4381220337146854,0.9114001458240232,0.9594578111490514,0.8457265716189531,0.9025921913840023,0.914954826935267,0.9218858508772421,0.9184203389062546
4,0.789020052511253,0.5350399381424794,1.0430001668800266,0.9897830799825595,0.8798781774274582,0.9348306287050089,0.939335046914509,0.9521234188091782,0.9457292328618436
5,0.8163848268065117,0.5540694810209961,1.0787001725920276,1.0529607233857017,0.9263623075557013,0.9896615154707015,1.0103859737111571,1.0244775992177395,1.0174317864644484
6,1.0551537026903635,0.7656071902286926,1.3447002151520344,1.1140324453420725,1.0027290927663863,1.0583807690542293,1.0643707465223358,1.0849527350816117,1.0746617408019739
7,1.21349329628597,0.897486347851901,1.5295002447200392,1.161205085749752,1.05917410792211,1.1101895968359308,1.1082551424849714,1.1346287395412211,1.1214419410130962
8,1.4880151593771211,1.1413300252021956,1.834700293552047,1.2454419436206081,1.1677951875074943,1.206618565564051,1.183137246706929,1.2257014143838383,1.2044193305453836
9,1.5491414570900672,1.1886826086440858,1.9096003055360489,1.3831692062394578,1.2977610207231944,1.3404651134813257,1.318621612020145,1.3574508175158455,1.3380362147679954
10,1.605476290565401,1.2320522645067515,1.9789003166240506,1.5192117317008904,1.425355214646637,1.4722834731737633,1.4548025550470538,1.4866804233201913,1.4707414891836228
11,1.6657015041671566,1.2825026805102608,2.0489003278240525,1.6514635985581345,1.5515264249947254,1.6014950117764295,1.587152320648653,1.6141101738904935,1.6006312472695736
12,1.7208458227409322,1.3395913091458107,2.1021003363360538,1.6754711030513285,1.5766658014926527,1.6260684522719902,1.6094428074868172,1.6457876260096647,1.6276152167482412
13,1.7818072153034836,1.3887140826229118,2.1749003479840554,1.799299284121487,1.6942991103886147,1.7467991972550505,1.7376131068062608,1.7710575502991142,1.7543353285526877
14,1.8393089868164567,1.4449176162408564,2.233700357392057,1.8190949457211383,1.7132722247266732,1.7661835852239054,1.7595553047875785,1.798775320903389,1.779165312845484
15,1.8940427360685999,1.4913851046651412,2.2967003674720585,1.925233386638417,1.822367632170509,1.8738005094044627,1.8814564046837885,1.9103663454141055,1.8959113750489474
16,2.139820014395703,1.7197396192073409,2.559900409584065,2.009470244509273,1.9191305152946068,1.9643003799019396,1.959473108617363,1.994599570367356,1.9770363394923598
17,2.1754804541501995,1.7511604923323334,2.5998004159680663,2.095391839537546,2.009727136258836,2.0525594878981908,2.0636114768144105,2.088552013584443,2.076081745199427
18,2.4519618028437926,2.008723142455512,2.8952004632320736,2.1585694829406883,2.1017467407984194,2.130158111869554,2.1155065164845115,2.147947236307889,2.1317268763962
19,2.4605191215678537,2.0286377803516342,2.892400462784073,2.116872238294614,2.0756587085835894,2.0962654734391015,2.078239608801956,2.114469928954674,2.0963547688783155
20,2.452437142092683,2.038373825545294,2.866500458640073,2.0873893380398147,2.069018118565269,2.078203728302542,2.0730152759492615,2.0979112608014714,2.085463268375366
21,2.4367636979319003,2.0441269431597293,2.8294004527040726,2.0397955133427814,2.0434044142088896,2.0415999637758353,2.050376500254251,2.058314445652507,2.054345472953379
22,2.469463432749628,2.0857264089871843,2.8532004565120728,1.998519452986062,2.0139960869848985,2.0062577699854804,2.0131095925716953,2.020517485737587,2.016813539154642
23,2.710369301371193,2.3344381089343087,3.086300493808079,2.030108274687633,2.09226018362939,2.061184229158511,2.0458487451152485,2.0655138665886823,2.055681305851966
24,2.879579900010928,2.508359279893775,3.2508005201280827,2.0878105223291694,2.1648323459724628,2.1263214341508156,2.1050578507791213,2.1256290314057456,2.1153434410924343
25,2.8944414204046147,2.5366823204571487,3.252200520352083,2.088652890907878,2.1529741495111767,2.120813520209527,2.1217757159077455,2.14470749688661,2.1332416063971777
26,2.882380714011845,2.5468609131596107,3.2179005148640822,2.0473768305511584,2.1221428387118317,2.084759834631495,2.0886882745073456,2.091431781958913,2.0900600282331294
